,Наименование ДП,Нематериальные активы,Основные средства,Внеоборотные активы,Дебиторская задолженность,Оборотные активы,Уставный капитал,Капитал и резервы,Заёмные средства (долгосрочные),Долгосрочные обязательства,Заёмные средства (краткосрочные),Кредиторская задолженность,Краткосрочные обязательства,Выручка,Себестоимость продаж,Прибыль (убыток) до налогообложения,Прибыль (убыток) от продажи,"Макс. ПДЗ за 2019 год, дней"
329,329,4458.598726114649,2208429299.363057,2721841401.273885,881855414.0127388,1214437579.617834,59120382.16560509,1998625477.707006,0.0,686320382.1656051,1906369.426751592,1221266878.980892,1251333121.019108,3028422292.99363,1723966878.980892,596143312.1019108,619302547.7707006,7
330,330,35031.84713375796,0.0,1666242.03821656,17899363.05732484,69130573.24840765,63694.26751592357,29083439.49044586,0.0,305095.5414012739,3184.713375796178,33369426.75159236,41408280.25477707,783275159.2356688,757916560.5095541,-15123566.87898089,-16669426.75159236,2
331,331,131847.1337579618,990318471.3375796,2719783439.490446,7794509554.140127,12487507006.36943,19112101.91082802,4411143312.101911,3835887898.089172,3927204458.598726,1581969426.751592,5253455414.012738,6868942675.159235,11336462420.38217,6829577070.063694,2126426114.649681,3095575159.235669,8
332,332,0.0,171528662.4203822,171931847.1337579,638409554.1401274,1008573248.407643,159235668.7898089,207735668.7898089,158654140.1273885,186801910.8280254,0.0,785967515.9235668,785967515.9235668,2625515923.566879,2557718471.33758,49023566.87898089,67797452.22929937,13
333,333,264968.152866242,133211464.9681529,145468152.866242,529465605.0955414,1202217834.394904,15923.56687898089,776600636.9426751,0.0,0.0,41082165.60509554,514107006.3694267,571085350.3184713,2959491719.745223,2873850318.471337,43128025.47770701,54229936.30573248,0
334,334,0.0,202414649.6815286,202414649.6815286,455471337.5796178,1254512101.910828,9904458.598726114,141516560.5095541,191082802.5477707,191082802.5477707,636886624.2038217,487440764.3312102,1124327388.535032,3351922292.99363,3217240764.33121,67517197.45222929,134681528.6624204,11
335,335,0.0,938216.560509554,938216.560509554,10898726.11464968,59217197.4522293,12656050.95541401,33856050.95541401,0.0,0.0,5768789.808917197,20530573.24840764,26300000.0,292213375.7961783,259740127.3885351,3875159.23566879,3582802.5477707,0
336,336,0.0,8487261.146496816,8487261.146496816,65043949.04458599,110301273.8853503,6369.426751592357,42495541.40127389,0.0,0.0,0.0,76292993.63057324,76292993.63057324,458651592.3566879,438720382.1656051,12218471.33757962,12873885.35031847,6
337,337,0.0,40066242.03821656,52155414.01273885,592811464.9681529,1000759872.611465,22280254.77707006,295568152.8662421,612138216.5605096,612142675.1592356,4065605.095541401,126254140.1273885,145203821.656051,1386621656.050955,1246447133.757962,16245222.9299363,63378343.94904459,1
338,338,0.0,29194267.51592357,29922292.99363057,241788535.0318471,862823566.8789809,5732.484076433121,117104458.5987261,0.0,38107006.36942675,143369426.7515923,594165605.0955414,737535031.8471338,1648302547.7707,1513603184.713376,19440127.38853503,70450318.47133757,49
339,339,22929.93630573248,3442675.159235669,173122292.9936306,784601910.8280255,1256703821.656051,63694.26751592357,461114012.7388535,130229299.3630573,130526751.5923567,357649681.5286624,479988535.0318471,838185350.3184713,5635333757.961783,5453319745.22293,110126114.6496815,140567515.9235669,0
340,340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
341,341,0.0,2354140.127388535,2354777.070063694,8059872.611464968,19845859.87261146,25477.70700636942,6945859.872611465,5552229.299363057,6090445.859872611,2320382.165605096,6844585.987261146,9164968.152866242,133928662.4203822,126780254.7770701,1571337.579617834,1855414.012738853,27
342,342,0.0,32771337.57961783,32771337.57961783,19571337.57961783,254376433.1210191,7643.312101910828,25182165.60509554,96340764.33121018,96340764.33121018,60509554.14012738,105115286.6242038,165624840.7643312,814852229.299363,798625477.7070063,1805732.484076433,7938853.503184713,11
343,343,0.0,51007006.36942675,57080891.71974522,42049044.58598726,106839490.4458599,9443312.101910828,19871337.57961783,0.0,0.0,39707643.31210191,100941401.2738853,144048407.6433121,599275159.2356688,492492356.6878981,1580254.777070064,5564968.152866242,0
344,344,32484.07643312102,126751.5923566879,285987.2611464968,9924203.82165605,121296178.343949,6369.426751592357,48005095.54140128,0.0,0.0,49907006.36942675,23035668.78980892,73577070.06369427,505858598.7261146,452540764.3312102,6087261.146496815,12775159.23566879,12
345,345,5095.541401273885,21249044.58598726,21615286.62420382,17321019.10828025,59884076.43312102,1124840.76433121,54604458.59872612,0.0,299363.0573248407,6282165.605095541,14214649.68152866,26595541.40127388,273791719.7452229,224546496.8152866,3986624.203821656,9551592.356687898,25
346,346,27388.53503184713,191005732.4840764,752967515.9235668,149377707.0063694,1317846496.815287,21917834.39490446,1626005732.484076,42675159.23566879,341786624.2038217,10828.02547770701,82282165.60509554,103021656.0509554,1239741401.273885,1092023566.878981,147794267.5159236,135162420.3821656,0
347,347,0.0,336353503.1847134,351531847.1337579,1478921656.050955,3463070063.694268,191082.8025477707,507854777.0700637,0.0,0.0,0.0,3255275159.235669,3306746496.815287,12391053503.18471,10646868152.86624,629914012.7388535,510685987.2611465,6
348,348,124203.821656051,145011464.9681529,157247133.7579618,39724203.82165605,194059872.6114649,636942.6751592356,180294904.4585988,0.0,7007643.312101911,88815923.56687897,58080891.71974522,164004458.5987261,1121284076.433121,763977707.0063694,153280254.77707,171379617.8343949,0
349,349,0.0,34987898.08917198,35157961.78343949,336777707.0063694,929035031.8471338,16929936.30573248,463365605.0955414,0.0,1951592.356687898,225028662.4203821,273847770.7006369,498876433.1210191,1296770700.636943,1079657324.840764,43549044.58598726,43952229.29936305,0
350,350,0.0,758616560.5095541,758616560.5095541,115124840.7643312,814952866.2420381,131528662.4203822,1483600636.942675,0.0,17212101.91082802,0.0,48966242.03821656,72756687.89808917,1859496815.286624,424438853.5031847,1358617834.394904,1344221656.050955,0
351,351,93630.57324840764,85919745.22292994,89163694.26751591,516308280.2547771,1222338216.560509,10828.02547770701,571318471.3375796,308917197.4522293,309619745.2229299,114788535.0318471,310626114.6496815,430563057.3248407,5408808917.197452,5080748407.643312,78693630.5732484,78898726.11464968,11
352,352,9407643.31210191,1177327388.535032,1501087898.089172,281169426.7515923,1164382165.605095,1011791719.745223,2121075796.178344,0.0,52936942.67515923,0.0,471803821.6560509,491457324.8407643,3837359872.611465,2843577707.006369,424340764.3312102,389708917.1974522,1
353,353,0.0,15219108.28025478,15219108.28025478,30426751.59235669,82152229.29936305,407643.3121019108,3347770.700636942,59331210.1910828,59331210.1910828,16420382.16560509,18271974.522293,34692356.68789808,391742038.2165605,346596178.343949,1035031.847133758,2219745.222929936,7
354,354,0.0,27696178.34394904,27696178.34394904,9148407.643312102,72503184.71337579,318471.3375796178,17303184.7133758,46398089.17197452,46398089.17197452,12929936.30573248,23568152.86624204,36498089.17197452,148463694.2675159,129995541.4012739,3070700.636942675,11243312.10191083,14
355,355,0.0,1749681.52866242,1749681.52866242,31822292.99363057,65983439.49044586,6369.426751592357,-42675.15923566879,4843312.101910828,4843312.101910828,0.0,62932484.07643312,62932484.07643312,92892356.68789808,89145222.9299363,544585.9872611464,612101.9108280254,13
356,356,936861146.4968152,12082826114.64968,20409461146.49681,2669807006.369427,4906905732.484076,265923566.8789809,5534685987.261147,0.0,842555414.0127388,16844894904.4586,1975652866.242038,18939125477.707,5909361146.496815,1698564331.210191,3229236305.732484,4026712738.853503,19
357,357,1366466878.980892,111626584713.3758,126968493630.5732,50578112738.8535,57221693630.57325,4801266242.038217,139536291082.8026,6817230573.248407,20453946496.81528,4673216560.509554,17576799363.05732,24199949681.52866,125185202547.7707,106034421019.1083,19578585350.31847,15902725477.70701,30
358,358,78980.89171974522,2800636.94267516,53857961.78343949,715884076.433121,1639082165.605095,31910828.02547771,223456050.955414,95541401.27388534,95541401.27388534,696802547.7707006,677140764.3312101,1373943312.101911,6673126114.649681,5955189171.974522,91534394.9044586,101570063.6942675,5
359,359,0.0,12349044.58598726,16721019.10828026,24784713.37579618,178838853.5031847,636942.6751592356,141803821.656051,0.0,134394.9044585987,34260509.55414013,19100636.94267516,53621656.05095541,804973885.3503184,716493630.5732484,56035031.84713376,63121019.10828025,0
360,360,122292.9936305732,173811464.9681529,184488535.0318471,39092356.68789808,119568789.8089172,63694267.51592357,92782802.5477707,0.0,1638853.503184713,75119745.22292994,125649044.5859872,209635668.7898089,362473885.3503184,375869426.7515923,-41189808.91719745,-79257324.84076433,1
361,361,0.0,998114012.7388536,1264810191.082802,719219745.22293,3346086624.203822,98254140.12738854,-2518380254.77707,0.0,871337.5796178344,2679422929.936305,3499586624.203822,7128405732.484076,221262420.3821656,766476433.1210191,-711054140.1273885,-545214012.7388535,77
362,362,0.0,0.0,1050955.414012739,732484.076433121,43426751.59235669,6369.426751592357,39349044.58598726,0.0,3184.713375796178,0.0,30573.24840764331,5125477.707006369,31034394.9044586,37345859.87261146,-6470063.694267516,-9229936.305732485,0
363,363,0.0,10819212738.8535,11157259235.66879,740034394.9044585,2705692356.687898,318471337.5796178,3462093630.573248,0.0,800605732.4840764,8302507643.312101,1257219108.280255,9600252229.299362,17223917197.45223,15464833121.01911,100702547.7707006,231860509.5541401,0
364,364,5095.541401273885,2154650318.471337,5772840764.33121,6547709554.140127,8415389808.917197,6369426.751592357,8862516560.509554,0.0,97921019.10828026,836703184.7133758,4289243949.044586,5227792993.630573,11015245859.87261,9587091719.745222,295706369.4267516,1032850318.471338,625
365,365,0.0,2285649044.585987,2716921656.050956,10184050955.41401,11155002547.7707,71678343.94904459,9077835668.789808,2028069426.751592,2341069426.751592,2214764331.210191,186808917.1974522,2453019108.280255,4506980254.77707,1260753503.184713,2062999363.057325,2687529299.363057,0
366,366,3698089.171974522,888371974.522293,1098917197.452229,3154385987.261147,7408003821.656051,1328025.477707007,3769757961.783439,0.0,27128025.47770701,0.0,4365106369.426751,4710035031.847134,30895036305.73248,22424420382.1656,1655263694.267516,1974472611.464968,0
367,367,0.0,350955.4140127389,418471.3375796178,432663057.3248407,707777070.0636942,366111464.9681529,295771974.522293,63694267.51592357,63695541.40127389,77376433.12101911,268791719.7452229,348728025.477707,3239529936.305732,3012098089.171974,3879617.834394904,62356687.89808917,6
368,368,0.0,34307643.31210191,40443949.04458599,168240127.388535,303594267.5159236,6369.426751592357,166761783.4394904,2026114.649681529,2026114.649681529,0.0,174279617.8343949,175250318.4713376,433727388.5350319,408710828.0254777,10329936.30573248,25016560.50955414,0
369,369,983439.4904458598,2712798089.171974,15252494267.51592,32246499363.05732,75565927388.53503,25165605.0955414,13791251592.35669,3184713375.796178,15977898089.17197,23616296178.34395,35160301910.82803,61049271974.52229,84917539490.44586,77230338853.50319,2297603821.656051,3152443949.044586,13
370,370,32484.07643312102,15955414.01273885,21038853.50318472,162435668.7898089,213267515.9235669,3190445.859872611,30631847.13375796,0.0,0.0,1429299.363057325,200752866.2420382,203674522.2929936,832150318.4713376,760453503.1847134,518471.3375796178,15559235.66878981,5
371,371,47133.75796178344,7494904.458598725,7542038.216560509,79910828.0254777,188464331.2101911,7643.312101910828,125713375.7961783,0.0,0.0,15923566.87898089,54369426.75159235,70292993.63057324,827145222.9299363,660735031.8471338,6356050.955414012,6857324.840764331,0
372,372,0.0,4194267.515923567,4194904.458598725,3152229.299363057,9514012.738853505,6369.426751592357,624203.821656051,0.0,252866.2420382166,5097452.229299363,7734394.904458598,12831847.13375796,68348407.6433121,59622929.93630573,303184.7133757962,1642038.21656051,0
373,373,0.0,89784076.43312101,92931210.1910828,94426114.64968152,212222292.9936306,19108280.25477707,6320382.165605095,0.0,0.0,7443949.044585987,281689171.9745223,298833121.0191083,542416560.5095541,447919745.2229299,-8138216.560509554,4754777.070063694,0
374,374,0.0,57494267.51592357,57888535.03184713,33711464.96815287,115669426.7515924,6369.426751592357,112177707.0063694,0.0,747770.7006369426,0.0,60628662.42038216,60633121.01910828,381408917.1974522,292072611.4649681,52640127.38853503,51368152.86624204,0
375,375,94157324.84076431,5038414649.681528,8270602547.7707,540816560.5095541,4601013375.796178,937292993.6305732,10074642675.15924,0.0,1283157961.783439,0.0,1201205095.541401,1513815286.624204,10264724203.82166,4737975796.178344,4785319745.22293,4511531210.191083,0
376,376,200440764.3312102,1953764968.152866,3948732484.076433,708884076.433121,9388823566.87898,1687910828.025478,8820863057.32484,0.0,466474522.2929936,3481736942.675159,510612738.8535032,4050218471.337579,2706731847.133758,2202559235.66879,36182802.5477707,233578980.8917197,2
377,377,0.0,150780254.77707,150780254.77707,397477070.0636942,791836305.7324841,63694.26751592357,141271974.522293,80952229.29936305,80952229.29936305,128024840.7643312,587835031.8471338,720392356.687898,3573389171.974522,3418616560.509554,20532484.07643312,28686624.20382165,32
378,378,0.0,39851592.3566879,40603821.65605095,121416560.5095541,809400636.9426751,37579.6178343949,341398726.1146497,414012738.8535032,414144585.9872611,0.0,93946496.81528662,94461146.49681528,918473248.4076432,782153503.1847134,35130573.24840764,64345859.87261146,0
379,379,0.0,7912101.910828025,7912101.910828025,11375159.23566879,43885987.26114649,63694.26751592357,16392993.63057325,138216.5605095541,138216.5605095541,26498726.11464968,8768152.866242038,35266878.98089172,136657961.7834395,135901910.8280255,121656.050955414,756050.9554140127,13
380,380,0.0,65438216.56050956,65525477.70700637,66626751.59235668,709243312.1019108,4458.598726114649,689395541.4012738,0.0,116560.5095541401,0.0,85256687.89808917,85256687.89808917,1097022292.993631,801200000.0,137389808.9171974,133823566.8789809,0
381,381,0.0,70375796.17834395,70487898.08917198,9918471.337579615,39965605.0955414,3121019.108280255,35635031.84713376,50942675.15923566,50942675.15923566,93630.57324840764,23782165.60509554,23875796.17834395,236138853.5031847,210144585.9872611,464331.2101910828,8938216.560509553,40
382,382,0.0,8256050.955414012,8266242.03821656,117068152.866242,294449044.5859873,7643.312101910828,30850318.47133758,22141401.27388535,22685987.2611465,214835668.7898089,33226751.59235669,249178980.8917197,635782802.5477706,628482802.5477706,6890445.859872611,-2889171.974522293,7
383,383,549459872.611465,1702063694.267516,2649052866.242038,2061566242.038217,5721731847.133758,557324840.7643312,1695948407.643312,1069370700.636943,1280498089.171974,2921065605.095541,2393670063.694268,5394338216.56051,4701121019.10828,4752796178.343949,-68000000.0,-84022929.93630573,24
384,384,2096815.286624204,9782165.60509554,11396815.2866242,404621656.0509554,1183832484.076433,6369426.751592357,170349681.5286624,0.0,-196815.2866242038,201920382.1656051,823156050.9554139,1025076433.121019,2083396815.286624,1841644585.987261,50997452.22929936,128271337.5796178,6
385,385,0.0,3633757.96178344,3634394.904458599,15799363.05732484,39264331.21019108,25477.70700636942,4836942.675159236,7376433.121019108,7376433.121019108,7376433.121019108,23308917.19745223,30685350.31847133,204426751.5923567,168333757.9617834,3814012.738853503,6264968.152866242,40
386,386,0.0,284076.4331210191,334394.9044585987,26050318.47133758,54106369.42675159,0.0,6582165.605095541,-21019.10828025477,-3821.656050955414,31709554.14012739,16150318.47133758,47861146.49681529,61759235.66878981,60411464.96815287,315923.5668789809,1347770.700636943,1
387,387,0.0,32872611.46496815,32872611.46496815,10896178.34394904,27978980.89171974,12738.85350318471,18231210.1910828,25408917.19745223,25408917.19745223,162420.3821656051,17049044.58598726,17211464.96815287,145980254.77707,129016560.5095541,3745222.929936306,-814012.7388535031,5
388,388,0.0,46634394.9044586,46671337.57961784,65326114.64968152,219905732.4840764,63694.26751592357,89418471.33757961,0.0,2515286.624203822,63678343.94904459,110964968.1528662,174643312.1019108,606252866.2420382,473413375.7961784,51928025.47770701,65775796.17834394,0
389,389,0.0,0.0,0.0,19138853.50318472,31929299.36305732,0.0,4023566.878980892,6314012.738853503,6314012.738853503,3149681.52866242,18443312.10191083,21592993.63057325,206252866.2420382,202573885.3503185,2356050.955414013,3678980.891719745,1
390,390,0.0,22159235.66878981,27311464.96815287,17559235.66878981,52291719.74522293,5095.541401273885,23247133.75796178,0.0,0.0,0.0,56356050.95541401,56356050.95541401,66814649.68152866,63009554.14012738,3637579.617834395,3805095.541401274,4
391,391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
392,392,25988535.03184713,43062420.3821656,70817834.39490445,105177070.0636943,265952866.2420382,4970700.636942675,67456687.89808917,15923566.87898089,19967515.92356688,157165605.0955414,92180891.71974522,249346496.8152866,992889808.9171976,925418471.3375796,3919745.222929936,23124840.76433121,18
393,393,73885.35031847133,99183439.49044584,101951592.3566879,169136305.7324841,349427388.5350319,636942.6751592356,167542038.2165605,0.0,0.0,50955414.01273885,220229936.3057325,283836942.6751592,1610004458.598726,1408265605.095541,102848407.6433121,114330573.2484076,0
394,394,0.0,375796.178343949,375796.178343949,1494267.515923567,7207006.369426751,6369.426751592357,5575159.23566879,0.0,0.0,0.0,2007643.312101911,2007643.312101911,33923566.87898089,28800636.94267516,1889808.917197452,1982802.547770701,0
395,395,0.0,68234394.9044586,68488535.03184713,107738216.5605096,152540764.3312102,6369.426751592357,130191719.7452229,46392356.68789808,46392356.68789808,0.0,44445222.92993631,44445222.92993631,368578980.8917198,268335031.8471338,33546496.81528662,32895541.40127388,21
396,396,0.0,72040764.33121018,72040764.33121018,87254140.12738854,118775796.178344,6369.426751592357,19112738.85350318,63111464.96815287,63111464.96815287,0.0,108592356.6878981,108592356.6878981,411545222.9299363,355142038.2165605,3818471.337579618,11426114.64968153,4
397,397,64968.15286624204,4458.598726114649,69426.75159235668,14766878.98089172,28935031.84713376,5095.541401273885,7575796.178343949,0.0,0.0,0.0,21428662.42038216,21428662.42038216,56312101.91082802,48957961.78343949,1284076.433121019,1345859.872611465,30
398,398,0.0,151592.3566878981,151592.3566878981,9364968.152866242,35264331.21019108,15286.62420382166,34693630.57324841,0.0,0.0,0.0,722292.9936305733,722292.9936305733,54770700.63694267,43781528.66242038,13698089.17197452,7843949.044585987,21
399,399,31847.13375796178,75956050.95541401,75987898.08917198,29619745.22292994,140584076.433121,6369.426751592357,52765605.0955414,59754140.12738853,117496815.2866242,0.0,46310191.08280255,46310191.08280255,478323566.8789809,457975159.2356688,2843949.044585987,8459235.668789808,45
400,400,47133.75796178344,903749044.5859872,905394904.4585989,103470063.6942675,473464331.2101911,86273885.35031846,492196815.2866242,388006369.4267516,393756687.8980892,0.0,436756687.8980892,492905732.4840765,1908198726.114649,1765809554.140127,44770700.63694267,48572611.46496815,18
401,401,636.9426751592356,31950955.41401274,93644585.98726116,986992356.687898,1401683439.490446,1873885.350318471,180832484.0764331,222852866.2420382,224905095.5414013,0.0,1089589808.917198,1089589808.917198,4944845859.872611,4616779617.834394,15761783.43949044,149737579.6178344,0
402,402,0.0,428025.4777070063,428025.4777070063,14731210.1910828,27863057.32484076,6369.426751592357,17601273.88535032,0.0,0.0,3828025.477707006,6861783.439490446,10689808.91719745,87054140.12738854,77249044.58598725,229299.3630573248,1227388.535031847,11
403,403,0.0,4004458.598726114,4004458.598726114,25152229.29936305,50960509.55414013,6369.426751592357,15517834.39490446,34220382.16560509,34220382.16560509,1401273.885350318,3824840.76433121,5226114.649681528,190612101.910828,188507643.3121019,1463057.324840765,2104458.598726115,5
404,404,0.0,164274522.2929936,165312738.8535032,404478980.8917198,596298726.1146497,640127.3885350318,158095541.4012739,35123566.87898089,35148407.6433121,274875796.178344,291779617.8343949,568367515.9235668,2499085987.261147,2098298089.171974,143604458.5987261,178568789.8089172,4
405,405,0.0,2744585.987261146,2744585.987261146,4112101.910828026,32206369.42675159,6369.426751592357,783439.4904458598,0.0,0.0,9830573.248407643,24336942.67515923,34167515.92356688,161078343.9490446,159796178.343949,722929.9363057325,1282165.605095541,0
406,406,0.0,15909554.14012739,15909554.14012739,12279617.8343949,143000000.0,0.0,72794904.45859872,22877070.06369427,22895541.40127388,12543312.10191083,50675796.17834394,63219108.28025477,436378343.9490446,404516560.5095541,32282802.5477707,31861783.43949044,18
407,407,269494904.4585987,74162420.3821656,412121019.1082802,567255414.0127388,956570063.6942676,248407643.3121019,541072611.4649681,108410191.0828026,112633121.0191083,426608917.1974522,233754140.1273885,714985350.3184713,1170905095.541401,927407643.3121018,118642038.2165605,134437579.6178344,53
408,408,1325477.707006369,118352229.299363,248740764.3312102,110637579.6178344,197145859.8726114,3821.656050955414,210894904.4585987,31945859.87261146,38627388.53503185,81550955.41401273,112685987.2611465,196364331.2101911,341454140.1273885,218514012.7388535,62179617.8343949,81445222.9299363,0
409,409,0.0,42871974.52229299,42871974.52229299,125924203.821656,172728662.4203822,1592356.687898089,70478980.89171974,6369426.751592357,6369426.751592357,9554140.127388537,129198089.1719745,138752229.299363,288425477.7070063,294444585.9872611,10151592.3566879,-6019108.280254777,0
410,410,0.0,1004458.598726115,1202547.770700637,1343312.101910828,10140127.38853503,6369.426751592357,9399363.05732484,0.0,28662.4203821656,0.0,1914649.681528662,1914649.681528662,37263694.26751592,29027388.53503185,1205095.541401274,1297452.229299363,28
411,411,0.0,70422292.99363057,77223566.87898089,813287898.0891719,1034915923.566879,3184713.375796178,176339490.4458599,0.0,8126751.592356687,0.0,921791082.8025476,927673248.4076432,3319147770.700637,3251246496.815287,37505095.54140128,14546496.81528662,0
412,412,69880254.77707006,1290027388.535032,2620487898.089172,3414349044.585987,6180197452.2293,544114012.7388535,2109090445.859873,0.0,771433121.0191083,0.0,5352926114.649681,5920161783.43949,3864552229.299363,2314185350.318471,1176010191.082802,1263429936.305732,0
413,413,403184.7133757962,370163694.2675159,2263877707.006369,19766760509.55414,28115325477.707,1821656.050955414,2710355414.012739,6489552229.299363,7882328025.477707,1724489808.917198,17792554777.07006,19786519745.22293,24012230573.24841,22801174522.29299,253347770.7006369,185873248.4076433,24
414,414,243321656.0509554,6028128662.420382,7766191719.745223,10380640127.38854,19413509554.14013,3754641401.273885,13086547133.75796,239057324.8407643,4893165605.095541,320731847.1337579,8180219745.22293,9199988535.031849,14108797452.2293,10756535668.78981,2773022292.99363,2837064968.152866,0
415,415,0.0,1994904.458598726,3985350.318471337,137652229.299363,196394267.5159236,6369.426751592357,167546496.8152866,0.0,52866.24203821656,1311464.968152866,30033121.01910828,32780254.77707006,1299798089.171974,1188583439.490446,40343949.04458599,35568789.80891719,0
416,416,38216.56050955414,150318.4713375796,188535.0318471337,5861146.496815287,24917834.39490446,1808917.197452229,21011464.96815287,0.0,0.0,623566.8789808917,3469426.751592357,4094904.458598726,33561146.49681529,33755414.01273885,-888535.0318471338,-194267.5159235669,22
417,417,0.0,518200636.9426751,1607163057.324841,483121656.0509554,2419706369.426752,97994904.45859872,3019057961.783439,0.0,555683439.4904459,0.0,452128025.477707,452128025.477707,892772611.4649681,484956687.8980892,419419745.2229299,342757961.7834395,5
418,418,0.0,4704458.598726114,4704458.598726114,6650318.471337579,13329936.30573248,0.0,6058598.726114649,2095541.401273885,2095541.401273885,0.0,9880254.777070064,9880254.777070064,73888535.03184713,72420382.1656051,1057324.840764331,1468152.866242038,7
419,419,0.0,18286624.20382165,18286624.20382165,22866242.03821656,119660509.5541401,6369.426751592357,9597452.229299365,0.0,0.0,1387898.089171974,67849044.58598725,128349681.5286624,221604458.5987261,210749044.5859872,161783.4394904459,161783.4394904459,16
420,420,0.0,5708280.25477707,5708280.25477707,15512738.85350318,47429936.30573248,6369.426751592357,4653503.184713376,6456050.955414012,6456050.955414012,0.0,42028662.42038216,42028662.42038216,84594904.45859872,71649681.52866241,942675.1592356688,2110828.025477707,0
421,421,3821.656050955414,1378980.891719745,2195541.401273885,137837579.6178344,161489171.9745223,5095.541401273885,152221656.0509554,0.0,31210.19108280255,0.0,8417834.394904459,11431847.13375796,210206369.4267516,194562420.3821656,16602547.77070064,14461146.49681529,6
422,422,2547.770700636942,275096178.343949,275712738.8535032,2780989171.974522,7085387261.146497,6369.426751592357,299780891.7197452,0.0,47480891.71974522,506034394.9044586,6507803821.656051,7013838216.56051,11055775796.17834,9866991719.745222,257196178.343949,499493630.5732484,61
423,423,0.0,1106505095.541401,1162870700.636943,158064968.1528662,604563057.3248408,636942675.1592356,1063215286.624204,660761146.4968152,662335031.8471338,0.0,40699363.05732484,41883439.49044586,447185987.2611465,450112101.910828,-52529299.36305732,-8520382.165605094,6
424,424,0.0,2039011464.968153,2039166878.980892,1091204458.598726,1494586624.203822,636942.6751592356,750396178.343949,399117197.4522293,474429299.3630573,114649.6815286624,2308813375.796178,2308928025.477707,7212398726.11465,7047499363.057324,159492356.6878981,116724203.821656,15
425,425,166242.0382165605,16664968.15286624,16831210.1910828,62321019.10828025,169629936.3057325,31847133.75796178,48022929.93630573,13815286.62420382,15275796.17834395,42356687.89808917,80792993.63057324,123162420.3821656,332313375.7961783,240252866.2420382,4232484.076433121,15681528.66242038,1
426,426,0.0,59700000.0,61480254.77707006,514080891.7197452,822908280.2547771,955414.0127388536,5606369.426751592,0.0,0.0,0.0,878782165.6050955,878782165.6050955,2929620382.165605,2800423566.878981,22180254.77707006,42145859.87261146,9
427,427,0.0,84194267.51592356,128510828.0254777,61074522.29299363,114131210.1910828,17673885.35031847,58282165.60509554,117219745.2229299,121543312.1019108,394904.4585987261,57980891.71974522,62816560.50955414,348171337.5796178,246919108.2802548,9619108.280254778,30229299.36305732,0
428,428,470700.6369426752,39729299.36305732,46115286.62420382,68055414.01273885,148802547.7707006,6369426.751592357,60357324.84076433,38216560.50955414,39842038.21656051,37354140.12738854,56031210.1910828,94719108.28025477,366647770.7006369,313068789.8089172,9345222.929936305,3550318.47133758,0
429,429,0.0,19072611.46496815,19072611.46496815,10063694.26751592,116298089.1719745,0.0,25180891.71974522,0.0,0.0,41428662.42038216,68761783.43949044,110190445.8598726,184127388.5350318,182770063.6942675,3228025.477707006,1357324.840764331,0
430,430,0.0,68462420.3821656,76215923.56687897,55642038.21656051,180317197.4522293,1239490.445859873,68533757.96178344,0.0,14925477.70700637,81040764.33121018,92033121.01910828,173073885.3503185,560519745.22293,558733757.9617834,1064968.152866242,1782165.605095541,0
431,431,0.0,9644585.987261146,9644585.987261146,37157961.78343949,62306369.42675159,127388.5350318471,13036942.67515924,0.0,0.0,0.0,58914012.7388535,58914012.7388535,347662420.3821656,292129936.3057325,7909554.140127388,7385350.318471338,33
432,432,408917.1974522293,29454777.07006369,31434394.9044586,13773248.40764331,95806369.42675158,6369.426751592357,36856050.95541401,32715286.62420382,32715286.62420382,7200000.0,33281528.66242038,57669426.75159235,356184713.3757961,289045859.8726115,30649044.58598726,41468152.86624204,14
433,433,0.0,10204458.59872611,10204458.59872611,430553503.1847134,818759235.6687897,63694.26751592357,141087898.089172,0.0,0.0,112101.9108280255,687763694.2675159,687876433.1210191,973982165.6050956,817647770.7006369,103552866.2420382,78468152.86624204,15
434,434,0.0,348188535.0318471,408298726.1146497,30914649.68152866,214168789.8089172,3821656.050955414,592352229.299363,0.0,4349044.585987261,0.0,23675796.17834395,25766242.03821656,184908280.2547771,171492356.6878981,-15835668.78980892,-7500000.0,0
435,435,0.0,680891.719745223,680891.719745223,10542038.21656051,18502547.77070064,6369.426751592357,8001910.828025477,0.0,0.0,3549681.52866242,6336942.675159236,11181528.66242038,92070700.63694268,81861783.43949044,451592.3566878981,1898089.171974522,11
436,436,0.0,6727388.535031847,6727388.535031847,155308917.1974522,295348407.6433121,319108.2802547771,65489808.91719745,0.0,0.0,0.0,235923566.8789809,236585987.2611465,1220015923.566879,1164556050.955414,4240764.331210191,8380891.719745222,0
437,437,0.0,1798089.171974522,1798089.171974522,9436942.675159236,106530573.2484076,191082.8025477707,24166878.98089172,0.0,1273.885350318471,17197452.22929936,66963057.32484076,84160509.55414012,383545222.9299363,363792356.6878981,4763694.267515924,5603184.713375796,0
438,438,0.0,2580254.777070064,2580254.777070064,19510828.02547771,45301273.88535032,0.0,6681528.662420382,0.0,1902547.770700637,7006.369426751592,39290445.85987261,39297452.22929936,61829936.30573248,59045859.87261146,6410828.025477706,2784076.433121019,30
